nombre,provincia,valor,year
transferencias_educacion_privada,Santiago del Estero,269254608.01,2012
transferencias_otras,Santiago del Estero,14022474.27,2012
bienes_y_servicios_no_personales,Santiago del Estero,61362797.28,2013
erogacion_de_capital,Santiago del Estero,440149918.67,2013
personal,Santiago del Estero,2035348105.99,2013
transferencias_educacion_privada,Santiago del Estero,320399649.15,2013
transferencias_otras,Santiago del Estero,25605950.56,2013
bienes_y_servicios_no_personales,Santiago del Estero,80527327.07,2014
erogacion_de_capital,Santiago del Estero,599304536.654,2014
personal,Santiago del Estero,2536923371.69,2014
transferencias_educacion_privada,Santiago del Estero,408461351.28,2014
transferencias_otras,Santiago del Estero,31270358.95,2014
bienes_y_servicios_no_personales,Santiago del Estero,118900074.58,2015
erogacion_de_capital,Santiago del Estero,514126819.470984,2015
personal,Santiago del Estero,3406638217.99,2015
transferencias_educacion_privada,Santiago del Estero,553533437.42,2015
transferencias_otras,Santiago del Estero,25434050.75,2015
bienes_y_servicios_no_personales,Santiago del Estero,131570789.35,2016
erogacion_de_capital,Santiago del Estero,494794034.045238,2016
personal,Santiago del Estero,4770380104.98,2016
transferencias_educacion_privada,Santiago del Estero,786024411.44,2016
transferencias_otras,Santiago del Estero,22001333.07,2016
bienes_y_servicios_no_personales,Chubut,73608487.08,2011
erogacion_de_capital,Chubut,302654868.397347,2011
personal,Chubut,1483477917.19,2011
transferencias_educacion_privada,Chubut,61523763.28,2011
transferencias_otras,Chubut,19702823.06,2011
bienes_y_servicios_no_personales,Chubut,134730772.54,2012
erogacion_de_capital,Chubut,222561526.631481,2012
personal,Chubut,1946752200.31,2012
transferencias_educacion_privada,Chubut,93746079.48,2012
transferencias_otras,Chubut,22355534.5,2012
bienes_y_servicios_no_personales,Chubut,132898439.82,2013
erogacion_de_capital,Chubut,203796286.35,2013
personal,Chubut,2695301067.6,2013
transferencias_educacion_privada,Chubut,139909535.62,2013
transferencias_otras,Chubut,25585126.15,2013
bienes_y_servicios_no_personales,Chubut,212752252.28,2014
erogacion_de_capital,Chubut,275570679.255,2014
personal,Chubut,3988144486.83,2014
transferencias_educacion_privada,Chubut,202977605.99,2014
transferencias_otras,Chubut,31388586.87,2014
bienes_y_servicios_no_personales,Chubut,310723750.16,2015
erogacion_de_capital,Chubut,260049842.453968,2015
personal,Chubut,5546742032.24,2015
transferencias_educacion_privada,Chubut,275113652.45,2015
transferencias_otras,Chubut,34921500.64,2015
bienes_y_servicios_no_personales,Chubut,306265930.61,2016
erogacion_de_capital,Chubut,320833440.87873,2016
personal,Chubut,7635855493.29,2016
transferencias_educacion_privada,Chubut,346086722.48,2016
transferencias_otras,Chubut,44197250.37,2016
bienes_y_servicios_no_personales,Córdoba,169161608.48219,2011
erogacion_de_capital,Córdoba,403467904.376149,2011
personal,Córdoba,4650211730.77,2011
transferencias_educacion_privada,Córdoba,1488513200.95,2011
transferencias_otras,Córdoba,15005161.61,2011
bienes_y_servicios_no_personales,Córdoba,236855948.5829,2012
erogacion_de_capital,Córdoba,412112877.259941,2012
personal,Córdoba,5967174312.16,2012
transferencias_educacion_privada,Córdoba,1874409915.94,2012
transferencias_otras,Córdoba,15417710.07,2012
bienes_y_servicios_no_personales,Córdoba,274145167.82892,2013
erogacion_de_capital,Córdoba,716449570.33532,2013
personal,Córdoba,7755600348.45,2013
transferencias_educacion_privada,Córdoba,2397607495.65,2013
transferencias_otras,Córdoba,9679537.25,2013
bienes_y_servicios_no_personales,Córdoba,406386614.85,2014
erogacion_de_capital,Córdoba,880913516.965,2014
personal,Córdoba,10444661037.0,2014
transferencias_educacion_privada,Córdoba,3346149175.0,2014
transferencias_otras,Córdoba,46390119.0,2014
bienes_y_servicios_no_personales,Córdoba,702698156.48057,2015
erogacion_de_capital,Córdoba,639703179.842098,2015
personal,Córdoba,14557885278.18,2015
transferencias_educacion_privada,Córdoba,4423229220.75,2015
transferencias_otras,Córdoba,27494078.66925,2015
bienes_y_servicios_no_personales,Córdoba,785155797.16693,2016
erogacion_de_capital,Córdoba,655564829.301888,2016
personal,Córdoba,19583643429.37,2016
transferencias_educacion_privada,Córdoba,5898537811.79,2016
transferencias_otras,Córdoba,10711413.03,2016
bienes_y_servicios_no_personales,Catamarca,69072369.21,2011
erogacion_de_capital,Catamarca,74333501.8062755,2011
personal,Catamarca,1045999655.54,2011
transferencias_educacion_privada,Catamarca,106443991.87,2011
transferencias_otras,Catamarca,20460558.49,2011
bienes_y_servicios_no_personales,Catamarca,49221452.84,2012
erogacion_de_capital,Catamarca,101692070.656296,2012
personal,Catamarca,1293708916.86,2012
transferencias_educacion_privada,Catamarca,155215947.29,2012
transferencias_otras,Catamarca,13108210.66,2012
bienes_y_servicios_no_personales,Catamarca,67875287.61,2013
erogacion_de_capital,Catamarca,108666257.525,2013
personal,Catamarca,1672179804.66,2013
transferencias_educacion_privada,Catamarca,187672103.76,2013
transferencias_otras,Catamarca,20052688.15,2013
bienes_y_servicios_no_personales,Catamarca,110189998.92,2014
erogacion_de_capital,Catamarca,154377337.115,2014
personal,Catamarca,2162097078.94,2014
transferencias_educacion_privada,Catamarca,247471476.96,2014
transferencias_otras,Catamarca,28176431.8,2014
bienes_y_servicios_no_personales,Catamarca,126431970.87,2015
erogacion_de_capital,Catamarca,177392800.242222,2015
personal,Catamarca,3084813481.31,2015
transferencias_educacion_privada,Catamarca,347879448.18,2015
transferencias_otras,Catamarca,109897950.91,2015
bienes_y_servicios_no_personales,Catamarca,167549888.96,2016
erogacion_de_capital,Catamarca,198440256.471746,2016
personal,Catamarca,4290375590.39,2016
transferencias_educacion_privada,Catamarca,498989305.5,2016
transferencias_otras,Catamarca,111290051.93,2016
bienes_y_servicios_no_personales,Salta,80804655.19,2011
erogacion_de_capital,Salta,192484106.204235,2011
personal,Salta,1623567962.99,2011
transferencias_educacion_privada,Salta,182209557.37,2011
transferencias_otras,Salta,9803195.9,2011
bienes_y_servicios_no_personales,Salta,110565548.01,2012
erogacion_de_capital,Salta,199178171.73037,2012
personal,Salta,2044223983.98,2012
transferencias_educacion_privada,Salta,182081042.31,2012
transferencias_otras,Salta,67507603.72,2012
bienes_y_servicios_no_personales,Salta,152115645.56,2013
erogacion_de_capital,Salta,459165484.395,2013
personal,Salta,2404970172.35,2013
transferencias_educacion_privada,Salta,228943143.99,2013
transferencias_otras,Salta,84421382.94,2013
bienes_y_servicios_no_personales,Salta,211293462.03,2014
erogacion_de_capital,Salta,528757873.628,2014
personal,Salta,3937724999.12,2014
transferencias_educacion_privada,Salta,289456164.08,2014
transferencias_otras,Salta,102923334.26,2014
bienes_y_servicios_no_personales,Salta,303284196.8,2015
erogacion_de_capital,Salta,646516455.409698,2015
personal,Salta,6059524992.16,2015
transferencias_educacion_privada,Salta,446831501.42,2015
transferencias_otras,Salta,268506894.28,2015
bienes_y_servicios_no_personales,Salta,246768089.81,2016
erogacion_de_capital,Salta,427955784.263492,2016
personal,Salta,8927716873.25,2016
transferencias_educacion_privada,Salta,641469078.01,2016
transferencias_otras,Salta,368814910.87,2016
